Package,License,Application Compatibility Level
ghostscript-tools-fonts,AGPLv3+,2
ghostscript-tools-printing,AGPLv3+,2
ghostscript-x11,AGPLv3+,2
giflib,MIT,4
gimp,GPLv3+ and GPLv3,4
gimp-libs,LGPLv3+,4
git,GPLv2,3
git-all,GPLv2,3
git-clang-format,Apache-2.0 WITH LLVM-exception OR NCSA,3
git-core,GPLv2,3
git-core-doc,GPLv2,Not Applicable
git-credential-libsecret,GPLv2,3
git-daemon,GPLv2,3
git-email,GPLv2,3
git-gui,GPLv2,3
git-instaweb,GPLv2,3
git-lfs,MIT,3
git-subtree,GPLv2,3
git-svn,GPLv2,3
gitk,GPLv2,3
gitweb,GPLv2,3
gjs,MIT and (MPLv1.1 or GPLv2+ or LGPLv2+) and MPLv2.0 and MPLv1.1 and BSD and GPLv2+ and GPLv3+ and LGPLv2+ and AFL and ASL 2.0,2
gl-manpages,MIT and Open Publication,2
glade,GPLv2+ and LGPLv2+,2
glade-libs,GPLv2+ and LGPLv2+,2
glib-networking,LGPLv2+,2
glib2-devel,LGPLv2+,2
glib2-doc,LGPLv2+,Not Applicable
glib2-tests,LGPLv2+,2
glibc-devel,LGPLv2+ and LGPLv2+ with exceptions and GPLv2+ and GPLv2+ with exceptions and BSD and Inner-Net and ISC and Public Domain and GFDL,2
glibc-doc,LGPLv2+ and LGPLv2+ with exceptions and GPLv2+ and GPLv2+ with exceptions and BSD and Inner-Net and ISC and Public Domain and GFDL,Not Applicable
glibc-headers,LGPLv2+ and LGPLv2+ with exceptions and GPLv2+ and GPLv2+ with exceptions and BSD and Inner-Net and ISC and Public Domain and GFDL,2
glibc-locale-source,LGPLv2+ and LGPLv2+ with exceptions and GPLv2+ and GPLv2+ with exceptions and BSD and Inner-Net and ISC and Public Domain and GFDL,2
glibc-utils,LGPLv2+ and LGPLv2+ with exceptions and GPLv2+ and GPLv2+ with exceptions and BSD and Inner-Net and ISC and Public Domain and GFDL,2
glibmm24,LGPLv2+,2
glslang,BSD-2-Clause AND BSD-3-Clause AND GPL-3.0-or-later AND Apache-2.0,4
glslc,ASL 2.0,2
glusterfs,GPLv2 or LGPLv3+,2
glusterfs-api,GPLv2 or LGPLv3+,2
glusterfs-cli,GPLv2 or LGPLv3+,2
glusterfs-client-xlators,GPLv2 or LGPLv3+,2
glusterfs-cloudsync-plugins,GPLv2 or LGPLv3+,2
glusterfs-fuse,GPLv2 or LGPLv3+,2
glusterfs-libs,GPLv2 or LGPLv3+,2
glusterfs-rdma,GPLv2 or LGPLv3+,2
glx-utils,MIT,2
gmp-c++,LGPLv3+ or GPLv2+,2
gmp-devel,LGPLv3+ or GPLv2+,2
gnome-autoar,LGPLv2+,2
gnome-backgrounds,GPLv2,4
gnome-backgrounds-extras,GPLv2,4
gnome-bluetooth,GPLv2+,4
gnome-bluetooth-libs,LGPLv2+,4
gnome-calculator,GPLv3+,2
gnome-characters,BSD and GPLv2+,2
gnome-classic-session,GPLv2+,2
gnome-color-manager,GPLv2+,2
gnome-common,GPLv2+,2
gnome-connections,GPLv3+,2
gnome-control-center,GPLv2+ and CC-BY-SA,4
gnome-control-center-filesystem,GPLv2+ and CC-BY-SA,4
gnome-desktop3,GPLv2+ and LGPLv2+,2
gnome-desktop3-devel,LGPLv2+,2
gnome-devel-docs,GFDL and CC-BY-SA,Not Applicable
gnome-disk-utility,GPLv2+,2
gnome-extensions-app,GPLv2+,4
gnome-font-viewer,GPLv2+,2
gnome-initial-setup,GPLv2+,2
gnome-keyring,GPLv2+ and LGPLv2+,2
gnome-keyring-pam,LGPLv2+,2
gnome-kiosk,GPLv2+,2
gnome-kiosk-script-session,GPLv2+,2
gnome-kiosk-search-appliance,GPLv2+,2
gnome-logs,GPLv3+,2
gnome-menus,LGPLv2+,4
gnome-online-accounts,LGPLv2+,2
gnome-online-accounts-devel,LGPLv2+,2
gnome-photos,GPLv3+ and LGPLv2+,2
gnome-photos-tests,GPLv3+ and LGPLv2+,2
gnome-remote-desktop,GPLv2+,2
gnome-screenshot,GPLv2+,2
gnome-session,GPLv2+,2
gnome-session-wayland-session,GPLv2+,2
gnome-session-xsession,GPLv2+,2
gnome-settings-daemon,GPLv2+,4
gnome-shell,GPLv2+,4
gnome-shell-extension-apps-menu,GPLv2+,4
gnome-shell-extension-auto-move-windows,GPLv2+,4
gnome-shell-extension-background-logo,GPLv2+,Not Applicable
gnome-shell-extension-classification-banner,GPLv2+,2
gnome-shell-extension-common,GPLv2+,4
gnome-shell-extension-custom-menu,GPLv2+,4
gnome-shell-extension-dash-to-dock,GPLv2+,4
gnome-shell-extension-dash-to-panel,GPLv2+,4
gnome-shell-extension-desktop-icons,GPLv2+,4
gnome-shell-extension-drive-menu,GPLv2+,4
gnome-shell-extension-gesture-inhibitor,GPLv2+,4
gnome-shell-extension-heads-up-display,GPLv3+,4
gnome-shell-extension-launch-new-instance,GPLv2+,4
gnome-shell-extension-move-notifications,GPLv2+,4
gnome-shell-extension-native-window-placement,GPLv2+,4
gnome-shell-extension-panel-favorites,GPLv2+,4
gnome-shell-extension-places-menu,GPLv2+,4
gnome-shell-extension-screenshot-window-sizer,GPLv2+,4
gnome-shell-extension-systemMonitor,GPLv2+,4
gnome-shell-extension-top-icons,GPLv2+,4
gnome-shell-extension-updates-dialog,GPLv2+,4
gnome-shell-extension-user-theme,GPLv2+,4
gnome-shell-extension-window-list,GPLv2+,4
gnome-shell-extension-windowsNavigator,GPLv2+,4
gnome-shell-extension-workspace-indicator,GPLv2+,4
gnome-software,GPL-2.0-or-later,2
gnome-system-monitor,GPLv2+,2
gnome-terminal,GPLv3+ and GFDL and LGPLv2+,2
gnome-terminal-nautilus,GPLv3+ and GFDL and LGPLv2+,2
gnome-themes-extra,LGPLv2+,4
gnome-tour,GPLv3+ and CC-BY-SA,4
gnome-tweaks,GPLv3 and CC0,2
gnome-user-docs,CC-BY-SA,Not Applicable
gnome-video-effects,GPLv2,2
gnu-efi,BSD,2
gnupg2-smime,GPLv3+,2
gnutls-c++,GPLv3+ and LGPLv2+,2
gnutls-dane,GPLv3+ and LGPLv2+,2
gnutls-devel,GPLv3+ and LGPLv2+,2
gnutls-utils,GPLv3+,2
go-filesystem,Public Domain,3
go-rpm-macros,GPLv3+,3
go-rpm-templates,MIT,3
go-srpm-macros,GPLv3+,2
go-toolset,BSD and Public Domain,3
golang,BSD and Public Domain,3
golang-bin,BSD and Public Domain,3
golang-docs,BSD and Public Domain,Not Applicable
golang-misc,BSD and Public Domain,3
golang-race,BSD and Public Domain,3
golang-src,BSD and Public Domain,3
golang-tests,BSD and Public Domain,3
gom,LGPLv2+,2
google-carlito-fonts,OFL,2
google-crosextra-caladea-fonts,Apache-2.0,2
google-droid-sans-fonts,ASL 2.0 and OFL,2
google-droid-sans-mono-fonts,ASL 2.0 and OFL,2
google-droid-serif-fonts,ASL 2.0 and OFL,2
google-guice,ASL 2.0,2
google-noto-cjk-fonts-common,OFL,2
google-noto-emoji-color-fonts,OFL and ASL 2.0,4
google-noto-emoji-fonts,OFL and ASL 2.0,4
google-noto-fonts-common,OFL,2
google-noto-sans-armenian-fonts,OFL,2
google-noto-sans-avestan-fonts,OFL,2
google-noto-sans-bengali-fonts,OFL,2
google-noto-sans-bengali-ui-fonts,OFL,2
google-noto-sans-brahmi-fonts,OFL,2
google-noto-sans-carian-fonts,OFL,2
google-noto-sans-cherokee-fonts,OFL,2
google-noto-sans-cjk-ttc-fonts,OFL,2
google-noto-sans-coptic-fonts,OFL,2
google-noto-sans-deseret-fonts,OFL,2
google-noto-sans-devanagari-fonts,OFL,2
google-noto-sans-devanagari-ui-fonts,OFL,2
google-noto-sans-egyptian-hieroglyphs-fonts,OFL,2
google-noto-sans-ethiopic-fonts,OFL,2
google-noto-sans-fonts,OFL,2
google-noto-sans-georgian-fonts,OFL,2
google-noto-sans-glagolitic-fonts,OFL,2
google-noto-sans-gujarati-fonts,OFL,2
google-noto-sans-gujarati-ui-fonts,OFL,2
google-noto-sans-gurmukhi-fonts,OFL,2
google-noto-sans-hebrew-fonts,OFL,2
google-noto-sans-imperial-aramaic-fonts,OFL,2
google-noto-sans-kaithi-fonts,OFL,2
google-noto-sans-kannada-fonts,OFL,2
google-noto-sans-kannada-ui-fonts,OFL,2
google-noto-sans-kayah-li-fonts,OFL,2
google-noto-sans-kharoshthi-fonts,OFL,2
google-noto-sans-khmer-fonts,OFL,2
google-noto-sans-khmer-ui-fonts,OFL,2
google-noto-sans-lao-fonts,OFL,2
google-noto-sans-lao-ui-fonts,OFL,2
google-noto-sans-lycian-fonts,OFL,2
google-noto-sans-lydian-fonts,OFL,2
google-noto-sans-malayalam-fonts,OFL,2
google-noto-sans-malayalam-ui-fonts,OFL,2
google-noto-sans-mono-fonts,OFL,2
google-noto-sans-nko-fonts,OFL,2
google-noto-sans-old-south-arabian-fonts,OFL,2
google-noto-sans-old-turkic-fonts,OFL,2
google-noto-sans-osmanya-fonts,OFL,2
google-noto-sans-phoenician-fonts,OFL,2
google-noto-sans-shavian-fonts,OFL,2
google-noto-sans-sinhala-fonts,OFL,2
google-noto-sans-sinhala-vf-fonts,OFL,2
google-noto-sans-symbols-fonts,OFL,2
google-noto-sans-tamil-fonts,OFL,2
google-noto-sans-tamil-ui-fonts,OFL,2
google-noto-sans-telugu-fonts,OFL,2
google-noto-sans-telugu-ui-fonts,OFL,2
google-noto-sans-thaana-fonts,OFL,2
google-noto-sans-thai-fonts,OFL,2
google-noto-sans-thai-ui-fonts,OFL,2
google-noto-sans-ugaritic-fonts,OFL,2
google-noto-sans-vai-fonts,OFL,2
google-noto-serif-armenian-fonts,OFL,2
google-noto-serif-cjk-ttc-fonts,OFL,2
google-noto-serif-fonts,OFL,2
google-noto-serif-georgian-fonts,OFL,2
google-noto-serif-gurmukhi-vf-fonts,OFL,2
google-noto-serif-khmer-fonts,OFL,2
google-noto-serif-lao-fonts,OFL,2
google-noto-serif-sinhala-vf-fonts,OFL,2
google-noto-serif-thai-fonts,OFL,2
google-roboto-slab-fonts,ASL 2.0,2
gperf,GPLv3+,2
gpgmepp,LGPLv2+ and GPLv3+,2
gpm,GPLv2 and OFSFDL,2
gpm-devel,GPLv2 and OFSFDL,2
gpm-libs,GPLv2 and OFSFDL,2
gpsd-minimal,BSD,4
gpsd-minimal-clients,BSD,4
grafana,AGPL-3.0-only,4
grafana-pcp,ASL 2.0,2
grafana-selinux,AGPL-3.0-only,4
graphene,MIT,2
graphene-devel,MIT,2
graphite2,(LGPLv2+ or GPLv2+ or MPLv1.1) and (Netscape or GPLv2+ or LGPLv2+),4
graphite2-devel,(LGPLv2+ or GPLv2+ or MPLv1.1) and (Netscape or GPLv2+ or LGPLv2+),4
graphviz,EPL-1.0,2
graphviz-doc,EPL-1.0,Not Applicable
graphviz-gd,EPL-1.0,2
graphviz-python3,EPL-1.0,2
graphviz-ruby,EPL-1.0,2
greenboot,LGPL-2.1-or-later,2
greenboot-default-health-checks,LGPL-2.1-or-later,2
grilo,LGPLv2+,4
grilo-plugins,LGPLv2+,2
groff,GPLv3+ and GFDL and BSD and MIT,2
gsettings-desktop-schemas,LGPLv2+,2
gsettings-desktop-schemas-devel,LGPLv2+,2
gsl,GPLv3+,2
gsl-devel,GPLv3+,4
gsm,MIT,2
gsound,LGPLv2,2
gspell,LGPLv2+,2
gstreamer1,LGPL-2.1-or-later,2
gstreamer1-devel,LGPL-2.1-or-later,2
gstreamer1-plugins-bad-free,LGPLv2+ and LGPLv2,2
gstreamer1-plugins-bad-free-libs,LGPLv2+ and LGPLv2,4
gstreamer1-plugins-base,LGPL-2.1-or-later,2
gstreamer1-plugins-base-devel,LGPL-2.1-or-later,2
gstreamer1-plugins-base-tools,LGPL-2.1-or-later,2
gstreamer1-plugins-good,CC0-1.0 AND GPL-2.0-only AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND xlock AND MIT AND BSD-3-Clause AND CC-BY-3.0,2
gstreamer1-plugins-good-gtk,CC0-1.0 AND GPL-2.0-only AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND xlock AND MIT AND BSD-3-Clause AND CC-BY-3.0,2
gstreamer1-plugins-ugly-free,LGPL-2.0-or-later AND LGPL-2.1-or-later AND CC0-1.0,2
gstreamer1-rtsp-server,LGPL-2.0-or-later AND LGPL-2.1-only,2
gtk-update-icon-cache,LGPLv2+,4
gtk-vnc2,LGPLv2+,2
gtk2,LGPLv2+,2
gtk2-devel,LGPLv2+,2
gtk2-devel-docs,LGPLv2+,Not Applicable
gtk2-immodule-xim,LGPLv2+,2
gtk2-immodules,LGPLv2+,2
gtk3,LGPLv2+,2
gtk3-devel,LGPLv2+,2
gtk3-immodule-xim,LGPLv2+,2
gtk4,LGPL-2.0-or-later,2
gtk4-devel,LGPL-2.0-or-later,2
gtkmm30,LGPLv2+,2
gtksourceview4,LGPLv2+,2
guava,ASL 2.0 and CC0,2
gubbi-fonts,GPLv3+ with exceptions,2
guestfs-tools,GPL-2.0-or-later AND LGPL-2.0-or-later,2
gutenprint,GPLv2+,2
gutenprint-cups,GPLv2+,2
gutenprint-doc,GPLv2+,Not Applicable
gutenprint-libs,GPLv2+,2
gvfs,GPLv3 and LGPLv2+ and BSD and MPLv2.0,2
gvfs-client,GPLv3 and LGPLv2+ and BSD and MPLv2.0,2
gvfs-devel,GPLv3 and LGPLv2+ and BSD and MPLv2.0,2
gvfs-fuse,GPLv3 and LGPLv2+ and BSD and MPLv2.0,2
gvfs-goa,GPLv3 and LGPLv2+ and BSD and MPLv2.0,2
gvfs-gphoto2,GPLv3 and LGPLv2+ and BSD and MPLv2.0,2
gvfs-mtp,GPLv3 and LGPLv2+ and BSD and MPLv2.0,2
gvfs-smb,GPLv3 and LGPLv2+ and BSD and MPLv2.0,2
gvisor-tap-vsock,Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND MIT,3
gvisor-tap-vsock-gvforwarder,Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND MIT,3
gvnc,LGPLv2+,2
ha-cloud-support,GPL-2.0-or-later AND LGPL-2.0-or-later AND LGPL-2.1-or-later AND Apache-2.0 AND MIT AND BSD-2-Clause AND BSD-3-Clause AND MPL-2.0 AND Apache-2.0 AND PSF-2.0 AND Unlicense AND ISC,2
hamcrest,BSD,2
haproxy,GPLv2+,2
harfbuzz,MIT,2
harfbuzz-devel,MIT,2
harfbuzz-icu,MIT,2
HdrHistogram_c,BSD and Public Domain,2
hexchat,GPLv2+,2
hexedit,GPLv2+,2
hicolor-icon-theme,GPLv2+,4
highcontrast-icon-theme,LGPLv2+,4
highlight,GPLv3,2
hivex,LGPL-2.1-only AND LGPL-2.0-or-later AND GPL-2.0-or-later,4
hivex-libs,LGPL-2.1-only AND LGPL-2.0-or-later,4
hostapd,BSD,2
hplip,GPLv2+ and MIT and BSD and IJG and Public Domain and GPLv2+ with exceptions and ISC,2
hplip-common,GPLv2+,2
hplip-libs,GPLv2+ and MIT,2
ht-caladea-fonts,OFL,2
http-parser,MIT,2
httpcomponents-client,ASL 2.0,2
httpcomponents-core,Apache-2.0,2
httpd,ASL 2.0,3
httpd-core,ASL 2.0,3
httpd-devel,ASL 2.0,3
httpd-filesystem,ASL 2.0,3
httpd-manual,ASL 2.0,3
httpd-tools,ASL 2.0,3
hunspell,LGPLv2+ or GPLv2+ or MPLv1.1,2
hunspell-af,LGPLv2+,2
hunspell-ak,LGPLv3,2
hunspell-am,GPL+,2
hunspell-ar,GPLv2 or LGPLv2 or MPLv1.1,2
hunspell-as,GPLv2+ or LGPLv2+ or MPLv1.1,2
hunspell-ast,GPL+ or LGPLv2+,2
hunspell-az,GPLv2+,2
hunspell-be,GPL+ and LGPLv2+,2
hunspell-ber,GPL+ or LGPLv2+ or MPLv1.1,2
hunspell-bg,GPLv2+ or LGPLv2+ or MPLv1.1,2
hunspell-bn,GPLv2+,2
hunspell-br,LGPLv2+,2
hunspell-ca,GPLv2+,2
hunspell-cop,GPLv3+,2
hunspell-cs,GPL+,2
hunspell-csb,GPLv2+,2
hunspell-cv,GPLv3+ or LGPLv3+ or MPLv1.1,2
hunspell-cy,GPL+,2
hunspell-da,GPLv2+,2
hunspell-de,GPLv2 or GPLv3,2
hunspell-devel,LGPLv2+ or GPLv2+ or MPLv1.1,2
hunspell-dsb,GPLv2+,2
hunspell-el,GPLv2+ or LGPLv2+ or MPLv1.1,2
hunspell-en,LGPLv2+ and LGPLv2 and BSD,2
hunspell-en-GB,LGPLv2+ and LGPLv2 and BSD,2
hunspell-en-US,LGPLv2+ and LGPLv2 and BSD,2
hunspell-eo,GPLv2+,2
hunspell-es,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-AR,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-BO,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-CL,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-CO,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-CR,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-CU,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-DO,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-EC,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-ES,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-GT,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-HN,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-MX,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-NI,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-PA,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-PE,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-PR,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-PY,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-SV,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-US,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-UY,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-es-VE,LGPLv3+ or GPLv3+ or MPLv1.1,2
hunspell-et,LGPLv2+ and LPPL,2
hunspell-eu,LGPLv3+,2
hunspell-fa,GPLv2+,2
hunspell-filesystem,LGPLv2+ or GPLv2+ or MPLv1.1,2
hunspell-fj,LGPLv2+ or GPLv2+ or MPLv1.1,2
hunspell-fo,GPLv2+,2
hunspell-fr,MPLv2.0,2
hunspell-fur,GPLv2+,2
hunspell-fy,GPLv3+,2
hunspell-ga,GPLv2+,2
hunspell-gd,GPLv2+ and GPLv3+,2
hunspell-gl,GPLv2,2
hunspell-grc,GPL+ or LGPLv2+,2
hunspell-gu,GPL+,2
hunspell-gv,GPL+,2
hunspell-haw,GPLv2+,2
hunspell-he,AGPLv3,2
hunspell-hi,GPLv2+,2
hunspell-hil,GPLv2+,2
hunspell-hr,LGPLv2+ or SISSL,2
hunspell-hsb,GPLv2+,2
hunspell-ht,GPLv3+,2
hunspell-hu,LGPLv2+ or GPLv2+ or MPLv1.1,2
hunspell-hy,GPLv2+,2
hunspell-ia,LGPLv2+,2
hunspell-id,GPLv2,2
hunspell-is,GPLv2+,2
hunspell-it,GPLv3+,2
hunspell-kk,GPLv2+ or LGPLv2+ or MPLv1.1,2
hunspell-km,GPLv3,2
hunspell-kn,GPLv2+ or LGPLv2+ or MPLv1.1,2
hunspell-ko,MPLv1.1 or GPLv2 or LGPLv2,2
hunspell-ku,GPLv3 or LGPLv3 or MPLv1.1,2
hunspell-ky,GPLv2+,2
hunspell-la,GPLv2+,2
hunspell-lb,EUPL 1.1,2
hunspell-ln,GPLv2+,2
hunspell-lt,BSD,2
hunspell-lv,LGPLv2+,2
hunspell-mai,GPLv2+ or LGPLv2+ or MPLv1.1,2
hunspell-mg,GPLv2+,2
hunspell-mi,GPLv3+,2
hunspell-mk,GPL+,2
hunspell-ml,GPLv3+,2
hunspell-mn,GPLv2,2
hunspell-mos,LGPLv3,2
hunspell-mr,LGPLv2+,2
hunspell-ms,GFDL and GPL+,2
hunspell-mt,LGPLv2+,2
hunspell-nb,GPL+,2
hunspell-nds,GPLv2+,2
hunspell-ne,LGPLv2,2
hunspell-nl,BSD or CC-BY,2
hunspell-nn,GPL+,2
hunspell-nr,LGPLv2+,2
hunspell-nso,LGPLv2+,2
hunspell-ny,GPLv3+,2
hunspell-oc,GPLv3+,2
hunspell-om,GPLv3+,2
hunspell-or,GPLv2+,2
hunspell-pa,GPLv2+,2
hunspell-pl,LGPLv2+ or GPL+ or MPLv1.1 or ASL 2.0 or CC-BY-SA,2
hunspell-pt,((LGPLv3 or MPL) and LGPLv2) and (GPLv2 or LGPLv2 or MPLv1.1),2
hunspell-qu,AGPLv3,2
hunspell-quh,GPLv2+,2
hunspell-ro,GPLv2+ or LGPLv2+ or MPLv1.1,2
hunspell-ru,BSD,2
hunspell-rw,GPLv2+,2
hunspell-sc,AGPLv3+ and GPLv2,2
hunspell-se,GPLv3,2
hunspell-shs,GPLv2+,2
hunspell-si,GPLv2+,2
hunspell-sk,LGPLv2 or GPLv2 or MPLv1.1,2
hunspell-sl,GPL+ or LGPLv2+,2
hunspell-smj,GPLv3,2
hunspell-so,GPLv2+,2
hunspell-sq,GPLv2+,2
hunspell-sr,LGPLv3,2
hunspell-ss,LGPLv2+,2
hunspell-st,LGPLv2+,2
hunspell-sv,LGPLv3,2
hunspell-sw,LGPLv2+,2
hunspell-ta,GPLv2+,2
hunspell-te,GPL+,2
hunspell-tet,GPLv2+,2
hunspell-th,LGPLv2+,2
hunspell-ti,GPL+,2
hunspell-tk,GPLv2+,2
hunspell-tl,GPLv2+,2
hunspell-tn,GPLv3+,2
hunspell-tpi,GPLv3+,2
hunspell-ts,LGPLv2+,2
hunspell-uk,GPLv2+ or LGPLv2+ or MPLv1.1,2
hunspell-ur,LGPLv2+,2
hunspell-uz,GPLv2+,2
hunspell-ve,LGPLv2+,2
hunspell-vi,GPLv2,2
hunspell-wa,LGPLv2+,2
hunspell-xh,LGPLv2+,2
hunspell-yi,LGPLv2+ or GPLv2+ or MPLv1.1,2
hunspell-zu,GPLv3+,2
hwloc-devel,BSD,2
hwloc-gui,BSD,2
hyperv-daemons,GPLv2,2
hyperv-daemons-license,GPLv2,2
hyperv-tools,GPLv2,2
hypervfcopyd,GPLv2,2
hypervkvpd,GPLv2,2
hypervvssd,GPLv2,2
hyphen,GPLv2 or LGPLv2+ or MPLv1.1,2
hyphen-af,LGPLv2+,2
hyphen-as,LGPLv3+,2
hyphen-be,GPL+ and LGPLv2+,2
hyphen-bg,GPLv2+ or LGPLv2+ or MPLv1.1,2
hyphen-bn,LGPLv3+,2
hyphen-ca,GPLv3,2
hyphen-cs,GPL+,2
hyphen-cy,LPPL,2
hyphen-da,LGPLv2+,2
hyphen-de,LGPLv2+,2
hyphen-devel,GPLv2 or LGPLv2+ or MPLv1.1,2
hyphen-el,LGPLv2+,2
hyphen-en,GPLv2 or LGPLv2+ or MPLv1.1,2
hyphen-eo,GPLv3+,2
hyphen-es,LGPLv3+ or GPLv3+ or MPLv1.1,2
hyphen-et,LGPLv2+ and LPPL,2
hyphen-eu,MIT,2
hyphen-fa,LPPL,2
hyphen-fr,LGPLv2+,2
hyphen-ga,GPL+,2
hyphen-gl,GPLv3,2
hyphen-gu,LGPLv3+,2
hyphen-hi,LGPLv3+,2
hyphen-hr,LGPLv2+ or SISSL,2
hyphen-hu,GPLv2,2
hyphen-id,GPL+,2
hyphen-it,LGPLv2+,2
hyphen-kn,LGPLv3+,2
hyphen-lt,LPPL,2
hyphen-lv,LGPLv2+,2
hyphen-ml,LGPLv3+,2
hyphen-mr,LGPLv3+,2
hyphen-nb,GPL+,2
hyphen-nl,GPLv2,2
hyphen-nn,GPL+,2
hyphen-or,LGPLv3+,2
hyphen-pa,LGPLv3+,2
hyphen-pl,LGPLv2+,2
hyphen-pt,GPL+,2
hyphen-ro,GPLv2+,2
hyphen-ru,LPPL,2
hyphen-sk,GPL+,2
hyphen-sl,LGPLv2+,2
hyphen-sr,LGPLv3,2
hyphen-sv,LGPLv2+ or GPLv2+,2
hyphen-ta,LGPLv3+,2
hyphen-te,LGPLv3+,2
hyphen-uk,GPLv2+,2
hyphen-zu,LGPLv2+,2
i2c-tools,GPLv2+,2
i2c-tools-perl,GPLv2+,2
ibacm,GPLv2 or BSD,2
ibus,LGPLv2+,2
ibus-anthy,GPLv2+,2
ibus-anthy-python,GPLv2+,2
ibus-gtk2,LGPLv2+,2
ibus-gtk3,LGPLv2+,2
ibus-hangul,GPLv2+,2
ibus-libpinyin,GPLv3+,2
ibus-libs,LGPLv2+,2
ibus-libzhuyin,GPLv2+,2
ibus-m17n,GPLv2+,2
ibus-setup,LGPLv2+,2
ibus-table,LGPLv2+,4
ibus-table-chinese,GPLv3+,2
ibus-table-chinese-array,Freely redistributable without restriction,2
ibus-table-chinese-cangjie,Freely redistributable without restriction,2
ibus-table-chinese-cantonese,GPLv2 and GPLv3+ and Freely redistributable without restriction,2
ibus-table-chinese-easy,GPLv2,2
ibus-table-chinese-erbi,GPLv2+,2
ibus-table-chinese-quick,Freely redistributable without restriction,2
ibus-table-chinese-scj,GPLv3+,2
ibus-table-chinese-stroke5,GPLv3+,2
ibus-table-chinese-wu,GPLv2+,2
ibus-table-chinese-wubi-haifeng,BSD,2
ibus-table-chinese-wubi-jidian,Freely redistributable without restriction,2
ibus-table-chinese-yong,GPLv3,2
ibus-typing-booster,GPLv3+ and ASL 2.0,4
ibus-wayland,LGPLv2+,2
icoutils,GPLv3+,2
icu,MIT and UCD and Public Domain,2
idm-jss,(MPL-1.1 OR GPL-2.0-or-later OR LGPL-2.1-or-later) AND Apache-2.0,3
idm-jss-tomcat,(MPL-1.1 OR GPL-2.0-or-later OR LGPL-2.1-or-later) AND Apache-2.0,3
idm-ldapjdk,MPL-1.1 OR GPL-2.0-or-later OR LGPL-2.1-or-later,3
idm-pki-acme,GPL-2.0-only AND LGPL-2.0-only,3
idm-pki-base,GPL-2.0-only AND LGPL-2.0-only,3
idm-pki-ca,GPL-2.0-only AND LGPL-2.0-only,3
idm-pki-java,GPL-2.0-only AND LGPL-2.0-only,3
idm-pki-kra,GPL-2.0-only AND LGPL-2.0-only,3
idm-pki-server,GPL-2.0-only AND LGPL-2.0-only,3
idm-pki-tools,GPL-2.0-only AND LGPL-2.0-only,3
idn2,GPLv3+,2
ignition,ASL 2.0,2
ignition-edge,ASL 2.0,2
ignition-validate,ASL 2.0,2
iio-sensor-proxy,GPLv3+,2
imath,BSD,2
infiniband-diags,GPLv2 or BSD,2
initial-setup,GPLv2+,2
initial-setup-gui,GPLv2+,2
inkscape,GPLv2+ and CC-BY,4
inkscape-docs,GPLv2+ and CC-BY,Not Applicable
inkscape-view,GPLv2+ and CC-BY,4
insights-client,GPLv2+,2
insights-client-ros,GPLv2+,2
intel-lpmd,GPL-2.0-or-later,4
intltool,GPLv2 with exceptions,2
iowatcher,GPLv2+,2
ipa-client,GPL-3.0-or-later,2
ipa-client-common,GPL-3.0-or-later,2
ipa-client-encrypted-dns,GPL-3.0-or-later,2
ipa-client-epn,GPL-3.0-or-later,2
ipa-client-samba,GPL-3.0-or-later,2
ipa-common,GPL-3.0-or-later,2
ipa-healthcheck,GPLv3,2
ipa-healthcheck-core,GPLv3,2
ipa-selinux,GPL-3.0-or-later,2
ipa-selinux-luna,GPL-3.0-or-later,2
ipa-selinux-nfast,GPL-3.0-or-later,2
ipa-server,GPL-3.0-or-later,2
ipa-server-common,GPL-3.0-or-later,2
