Package,License,Application Compatibility Level
console-login-helper-messages-profile,BSD-3-Clause,2
container-selinux,GPL-2.0-only,3
containers-common,Apache-2.0,3
containers-common-extra,Apache-2.0,2
convmv,GPL-2.0-only OR GPL-3.0-only,2
coreos-installer,ASL 2.0 and MIT and zlib,4
coreos-installer-bootinfra,ASL 2.0 and MIT and zlib,4
coreos-installer-dracut,ASL 2.0,4
corosynclib,BSD-3-Clause,2
cpp,GPL-3.0-or-later AND LGPL-3.0-or-later AND (GPL-3.0-or-later WITH GCC-exception-3.1) AND (GPL-3.0-or-later WITH Texinfo-exception) AND (LGPL-2.1-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND (GPL-2.0-or-later WITH GNU-compiler-exception) AND BSL-1.0 AND GFDL-1.3-or-later AND Linux-man-pages-copyleft-2-para AND SunPro AND BSD-1-Clause AND BSD-2-Clause AND BSD-2-Clause-Views AND BSD-3-Clause AND BSD-4-Clause AND BSD-Source-Code AND Zlib AND MIT AND Apache-2.0 AND (Apache-2.0 WITH LLVM-Exception) AND ZPL-2.1 AND ISC AND LicenseRef-Fedora-Public-Domain AND HP-1986 AND curl AND Martin-Birgmeier AND HPND-Markus-Kuhn AND dtoa AND SMLNJ AND AMD-newlib AND OAR AND HPND-merchantability-variant AND HPND-Intel,2
crash,GPL-3.0-only,4
crash-gcore-command,GPL-2.0-only,4
crash-trace-command,GPL-2.0-only,4
createrepo_c,GPL-2.0-or-later,2
createrepo_c-libs,GPL-2.0-or-later,2
crit,GPL-2.0-only AND LGPL-2.1-only AND MIT,2
criu,GPL-2.0-only AND LGPL-2.1-only AND MIT,2
criu-libs,GPL-2.0-only AND LGPL-2.1-only AND MIT,2
crun,GPL-2.0-only,3
crypto-policies-pq-preview,LGPL-2.1-or-later,Not Applicable
cscope,BSD-3-Clause AND GPL-2.0-or-later,2
CUnit,LGPL-2.0-or-later,4
cups,Apache-2.0 WITH LLVM-exception AND BSD-3-Clause AND Zlib AND BSD-2-Clause,2
cups-browsed,Apache-2.0 WITH LLVM-exception,2
cups-client,Apache-2.0 WITH LLVM-exception AND BSD-3-Clause AND Zlib AND BSD-2-Clause,2
cups-devel,Apache-2.0 WITH LLVM-exception AND BSD-3-Clause AND Zlib AND BSD-2-Clause,2
cups-filters,Apache-2.0 WITH LLVM-exception,2
cups-filters-driverless,Apache-2.0 WITH LLVM-exception,2
cups-ipptool,Apache-2.0 WITH LLVM-exception AND BSD-3-Clause AND Zlib AND BSD-2-Clause,2
cups-lpd,Apache-2.0 WITH LLVM-exception AND BSD-3-Clause AND Zlib AND BSD-2-Clause,2
cups-pk-helper,GPL-2.0-or-later,2
cups-printerapp,Apache-2.0 WITH LLVM-exception AND BSD-3-Clause AND Zlib AND BSD-2-Clause,2
cxl-cli,GPL-2.0-only,2
cyrus-imapd,BSD-Attribution-HPND-disclaimer,2
cyrus-imapd-libs,BSD-Attribution-HPND-disclaimer,2
cyrus-imapd-utils,BSD-Attribution-HPND-disclaimer,2
cyrus-sasl-devel,BSD-Attribution-HPND-disclaimer,2
cyrus-sasl-gs2,BSD-Attribution-HPND-disclaimer,2
cyrus-sasl-ldap,BSD-Attribution-HPND-disclaimer,2
cyrus-sasl-md5,BSD-Attribution-HPND-disclaimer,2
cyrus-sasl-sql,BSD-Attribution-HPND-disclaimer,2
daxctl,GPL-2.0-only,4
daxctl-devel,LGPL-2.1-only,4
dbus-daemon,(AFL-2.1 OR GPL-2.0-or-later) AND GPL-2.0-or-later,2
dbus-devel,(AFL-2.1 OR GPL-2.0-or-later) AND GPL-2.0-or-later,2
dbus-x11,(AFL-2.1 OR GPL-2.0-or-later) AND GPL-2.0-or-later,2
dconf,LGPL-2.0-or-later AND LGPL-2.1-or-later AND GPL-2.0-or-later AND GPL-3.0-or-later,2
dconf-editor,GPL-3.0-or-later AND CC0-1.0,2
dcraw,GPL-2.0-or-later,2
ddiskit,GPL-3.0-only,2
debugedit,GPL-3.0-or-later AND GPL-2.0-or-later AND LGPL-2.0-or-later,2
default-fonts,GPL-2.0-or-later,2
default-fonts-am,GPL-2.0-or-later,2
default-fonts-ar,GPL-2.0-or-later,2
default-fonts-as,GPL-2.0-or-later,2
default-fonts-ast,GPL-2.0-or-later,2
default-fonts-be,GPL-2.0-or-later,2
default-fonts-bg,GPL-2.0-or-later,2
default-fonts-bn,GPL-2.0-or-later,2
default-fonts-bo,GPL-2.0-or-later,2
default-fonts-br,GPL-2.0-or-later,2
default-fonts-chr,GPL-2.0-or-later,2
default-fonts-cjk,GPL-2.0-or-later,2
default-fonts-cjk-mono,GPL-2.0-or-later,2
default-fonts-cjk-sans,GPL-2.0-or-later,2
default-fonts-cjk-serif,GPL-2.0-or-later,2
default-fonts-core,GPL-2.0-or-later,2
default-fonts-core-emoji,GPL-2.0-or-later,2
default-fonts-core-math,GPL-2.0-or-later,2
default-fonts-dv,GPL-2.0-or-later,2
default-fonts-dz,GPL-2.0-or-later,2
default-fonts-el,GPL-2.0-or-later,2
default-fonts-eo,GPL-2.0-or-later,2
default-fonts-eu,GPL-2.0-or-later,2
default-fonts-fa,GPL-2.0-or-later,2
default-fonts-gu,GPL-2.0-or-later,2
default-fonts-he,GPL-2.0-or-later,2
default-fonts-hi,GPL-2.0-or-later,2
default-fonts-hy,GPL-2.0-or-later,2
default-fonts-ia,GPL-2.0-or-later,2
default-fonts-iu,GPL-2.0-or-later,2
default-fonts-ka,GPL-2.0-or-later,2
default-fonts-km,GPL-2.0-or-later,2
default-fonts-kn,GPL-2.0-or-later,2
default-fonts-ku,GPL-2.0-or-later,2
default-fonts-lo,GPL-2.0-or-later,2
default-fonts-mai,GPL-2.0-or-later,2
default-fonts-ml,GPL-2.0-or-later,2
default-fonts-mni,GPL-2.0-or-later,2
default-fonts-mr,GPL-2.0-or-later,2
default-fonts-my,GPL-2.0-or-later,2
default-fonts-nb,GPL-2.0-or-later,2
default-fonts-ne,GPL-2.0-or-later,2
default-fonts-nn,GPL-2.0-or-later,2
default-fonts-nr,GPL-2.0-or-later,2
default-fonts-nso,GPL-2.0-or-later,2
default-fonts-or,GPL-2.0-or-later,2
default-fonts-other,GPL-2.0-or-later,2
default-fonts-other-mono,GPL-2.0-or-later,2
default-fonts-other-sans,GPL-2.0-or-later,2
default-fonts-other-serif,GPL-2.0-or-later,2
default-fonts-pa,GPL-2.0-or-later,2
default-fonts-ru,GPL-2.0-or-later,2
default-fonts-sat,GPL-2.0-or-later,2
default-fonts-si,GPL-2.0-or-later,2
default-fonts-ss,GPL-2.0-or-later,2
default-fonts-ta,GPL-2.0-or-later,2
default-fonts-te,GPL-2.0-or-later,2
default-fonts-th,GPL-2.0-or-later,2
default-fonts-tn,GPL-2.0-or-later,2
default-fonts-ts,GPL-2.0-or-later,2
default-fonts-uk,GPL-2.0-or-later,2
default-fonts-ur,GPL-2.0-or-later,2
default-fonts-ve,GPL-2.0-or-later,2
default-fonts-vi,GPL-2.0-or-later,2
default-fonts-xh,GPL-2.0-or-later,2
default-fonts-yi,GPL-2.0-or-later,2
default-fonts-zu,GPL-2.0-or-later,2
dejavu-lgc-sans-fonts,Bitstream-Vera AND LicenseRef-Fedora-Public-Domain,2
dejavu-lgc-sans-mono-fonts,Bitstream-Vera AND LicenseRef-Fedora-Public-Domain,2
dejavu-lgc-serif-fonts,Bitstream-Vera AND LicenseRef-Fedora-Public-Domain,2
delve,MIT,3
desktop-file-utils,GPL-2.0-or-later,2
dialog,LGPL-2.1-only,2
diffstat,MIT,2
dnf-bootc,GPL-2.0-or-later AND GPL-1.0-only,2
dnsconfd,MIT,2
dnsconfd-dracut,MIT,2
dnsconfd-micro,MIT,2
dnsconfd-selinux,MIT,2
dnsconfd-unbound,MIT,2
dnsmasq,GPL-2.0-only OR GPL-3.0-only,2
dnsmasq-utils,GPL-2.0-only OR GPL-3.0-only,2
docbook-dtds,LicenseRef-docbook-dtds,2
docbook-style-xsl,LicenseRef-DMIT,2
docbook5-style-xsl,DocBook-Schema AND (MIT OR GPL-2.0-only) AND MIT AND BSD-3-Clause AND BSD-2-Clause AND Apache-2.0 AND DocBook-XML AND Zlib AND EPL-1.0 AND W3C-20150513 AND LicenseRef-W3C-Document-2023,2
dotconf,LGPL-2.1-only AND Apache-1.1,4
dotnet-apphost-pack-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-apphost-pack-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-host,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-hostfxr-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-hostfxr-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-runtime-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-runtime-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-runtime-dbg-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-runtime-dbg-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-sdk-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-sdk-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-sdk-aot-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-sdk-dbg-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-sdk-dbg-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-targeting-pack-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-targeting-pack-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-templates-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-templates-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dovecot,MIT AND LGPL-2.1-only,4
dovecot-mysql,MIT AND LGPL-2.1-only,4
dovecot-pgsql,MIT AND LGPL-2.1-only,4
dovecot-pigeonhole,MIT AND LGPL-2.1-only,4
dpdk,BSD and LGPLv2 and GPLv2,2
dpdk-devel,BSD and LGPLv2 and GPLv2,2
dpdk-doc,BSD and LGPLv2 and GPLv2,Not Applicable
dpdk-tools,BSD and LGPLv2 and GPLv2,2
dracut-caps,GPL-2.0-or-later AND LGPL-2.1-or-later AND GPL-2.0-only,2
dracut-live,GPL-2.0-or-later AND LGPL-2.1-or-later AND GPL-2.0-only,2
drgn,LGPL-2.1-or-later,4
driverctl,LGPLv2,2
dtc,GPL-2.0-or-later,2
dwarves,GPL-2.0-only,2
dwz,GPL-3.0-or-later AND (GPL-3.0-or-later WITH GCC-exception-3.1) AND GPL-2.0-or-later AND (GPL-2.0-or-later WITH GCC-exception-2.0) AND LGPL-2.0-or-later,2
dyninst,LGPL-2.1-or-later AND GPL-3.0-or-later WITH Bison-exception-2.2 AND LicenseRef-Fedora-Public-Domain AND BSD-3-Clause,4
e2fsprogs-devel,GPLv2 and LGPLv2,2
ecj,EPL-2.0,4
editorconfig-libs,BSD-2-Clause AND BSD-3-Clause AND BSD-1-Clause,2
edk2-aarch64,BSD-2-Clause-Patent and Apache-2.0,2
edk2-ovmf,BSD-2-Clause-Patent and Apache-2.0,2
efi-srpm-macros,GPL-3.0-or-later,2
efivar,LGPL-2.1-only,2
egl-utils,MIT,2
elfutils-debuginfod,GPL-3.0-or-later,2
elfutils-debuginfod-client-devel,GPL-2.0-or-later OR LGPL-3.0-or-later,2
elfutils-devel,GPL-2.0-or-later OR LGPL-3.0-or-later,2
elfutils-libelf-devel,GPL-2.0-or-later OR LGPL-3.0-or-later,2
emacs,GPL-3.0-or-later AND CC0-1.0,2
emacs-auctex,GPL-3.0-or-later AND FSFAP AND GFDL-1.3-no-invariants-or-later,2
emacs-common,GPL-3.0-or-later AND GFDL-1.3-no-invariants-or-later AND BSD-3-Clause,2
emacs-filesystem,GPL-3.0-or-later AND CC0-1.0,2
emacs-lucid,GPL-3.0-or-later AND CC0-1.0,2
emacs-nw,GPL-3.0-or-later AND CC0-1.0,2
enchant2,LGPL-2.0-or-later,2
enchant2-voikko,LGPL-2.0-or-later,4
enscript,LGPL-2.0-or-later AND GPL-3.0-or-later AND GPL-2.0-or-later AND GPL-3.0-or-later WITH Bison-exception-2.2 AND LGPL-2.1-or-later,2
espeak-ng,GPL-3.0-only AND GPL-3.0-or-later AND Apache-2.0 AND BSD-2-Clause AND Unicode-DFS-2016 AND CC-BY-SA-3.0,2
evolution-data-server,LGPL-2.0-or-later,2
evolution-data-server-langpacks,LGPL-2.0-or-later,2
evolution-data-server-perl,LGPL-2.0-or-later,2
exchange-bmc-os-info,BSD-3-Clause-No-Nuclear-Warranty,2
exempi,BSD-3-Clause,4
exiv2,GPL-2.0-or-later AND BSD-3-Clause AND LicenseRef-Fedora-Public-Domain,4
exiv2-libs,GPL-2.0-or-later AND BSD-3-Clause AND LicenseRef-Fedora-Public-Domain,4
expat-devel,MIT,2
expect,LicenseRef-Fedora-Public-Domain,2
fapolicyd,GPL-3.0-or-later,2
fapolicyd-selinux,GPL-3.0-or-later,2
fdk-aac-free,FDK-AAC,2
fdo-admin-cli,Apache-2.0 AND (Apache-2.0 OR BSL-1.0) AND (Apache-2.0 OR ISC OR MIT) AND (Apache-2.0 OR MIT) AND ((Apache-2.0 OR MIT) AND BSD-3-Clause) AND (Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT) AND BSD-2-Clause AND BSD-3-Clause AND (CC0-1.0 OR Apache-2.0) AND (CC0-1.0 OR MIT-0 OR Apache-2.0) AND ISC AND MIT AND ((MIT OR Apache-2.0) AND Unicode-DFS-2016) AND (Apache-2.0 OR MIT OR Zlib) AND MPL-2.0 AND (Unlicense OR MIT),4
fdo-client,Apache-2.0 AND (Apache-2.0 OR BSL-1.0) AND (Apache-2.0 OR ISC OR MIT) AND (Apache-2.0 OR MIT) AND ((Apache-2.0 OR MIT) AND BSD-3-Clause) AND (Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT) AND BSD-2-Clause AND BSD-3-Clause AND (CC0-1.0 OR Apache-2.0) AND (CC0-1.0 OR MIT-0 OR Apache-2.0) AND ISC AND MIT AND ((MIT OR Apache-2.0) AND Unicode-DFS-2016) AND (Apache-2.0 OR MIT OR Zlib) AND MPL-2.0 AND (Unlicense OR MIT),4
